Age,Experience,Education,Hours,Department,Salary,HighSalary
54,20,16,35,Finance,129403,1
26,3,12,52,Sales,66712,0
33,10,18,53,Finance,107297,1
56,5,14,53,HR,85027,1
42,13,18,44,Sales,113155,1
38,0,18,56,IT,69804,0
32,6,14,43,Finance,79633,0
50,23,18,60,Finance,154751,1
60,8,16,35,Sales,93954,1
27,2,16,56,Finance,73241,0
52,23,12,59,Sales,145150,1
39,15,12,54,HR,113741,1
26,2,18,60,Sales,82351,1
40,1,16,37,Sales,62407,0
47,14,16,47,HR,112612,1
57,34,14,40,HR,174357,1
27,3,12,40,IT,68811,0
25,3,16,52,Finance,75501,0
31,5,18,39,HR,81474,1
35,11,16,51,HR,101788,1
23,2,12,59,Finance,63717,0
25,3,18,59,Finance,80938,1
43,3,12,37,IT,63363,0
57,9,16,39,IT,96828,1
29,5,16,37,Sales,80721,1
35,8,16,57,IT,93013,1
23,1,12,47,HR,65357,0
49,21,18,49,HR,146533,1
26,5,16,51,Finance,82712,1
37,2,16,49,IT,78244,0
46,16,16,39,Sales,116171,1
41,10,14,56,Sales,97963,1
28,1,14,48,Sales,66271,0
41,20,18,45,Sales,143303,1
31,9,12,48,Finance,94154,1
58,2,16,41,IT,74927,0
28,7,16,37,IT,91439,1
44,14,12,57,IT,109117,1
55,16,12,54,IT,113809,1
34,10,18,44,Sales,99282,1
34,1,12,45,Sales,57789,0
30,2,16,40,Finance,75242,0
32,2,18,39,Finance,75408,0
58,11,14,54,Sales,105673,1
54,23,18,56,HR,152416,1
30,4,18,47,IT,84626,1
37,15,18,46,Finance,120041,1
37,14,12,53,Sales,104697,1
23,2,16,53,IT,72426,0
51,26,12,55,IT,151251,1
21,0,16,39,Sales,66431,0
32,5,12,59,HR,74962,0
59,33,18,54,HR,191509,1
24,2,16,55,Finance,75306,0
33,3,12,43,Sales,66263,0
54,31,18,38,Finance,174586,1
41,3,14,49,HR,68967,0
42,4,12,37,Finance,69701,0
24,0,12,57,Finance,59285,0
38,7,14,41,HR,89012,1
25,1,12,58,IT,67329,0
39,6,14,54,IT,81277,1
22,1,16,54,HR,76667,0
32,4,14,48,IT,73290,0
37,15,18,48,Sales,119526,1
30,4,14,43,IT,76546,0
54,2,16,60,HR,73571,0
26,4,14,57,Sales,77775,0
28,1,14,37,Finance,67383,0
31,4,16,43,HR,79332,0
32,6,12,55,HR,85884,1
29,1,12,38,IT,58673,0
22,0,18,51,Sales,71344,0
28,7,18,59,HR,102520,1
31,4,14,40,Sales,78307,0
56,1,12,50,Sales,62308,0
30,5,12,52,IT,75852,0
41,7,14,47,HR,82928,1
40,7,16,41,Sales,87923,1
28,3,12,37,Sales,61911,0
56,29,18,40,Finance,168950,1
49,18,14,58,IT,126125,1
32,6,16,37,HR,86671,1
34,1,18,46,Sales,70483,0
41,20,12,39,IT,120853,1
42,0,16,56,HR,69382,0
41,19,18,51,Sales,133615,1
50,14,14,44,HR,106319,1
59,17,16,41,HR,120955,1
40,11,16,38,IT,102065,1
44,0,14,44,IT,57409,0
43,6,12,41,Finance,80945,1
27,2,12,57,Finance,69528,0
29,0,16,45,Finance,61606,0
21,0,16,55,Sales,67916,0
46,23,16,42,Finance,145364,1
58,33,18,42,HR,180137,1
58,18,16,39,IT,125033,1
42,12,12,39,HR,93113,1
30,8,14,41,IT,91204,1
26,4,14,56,IT,75739,0
37,0,14,38,HR,55055,0
58,32,16,36,HR,177257,1
44,17,16,58,Sales,126379,1
30,7,14,53,IT,89039,1
28,0,18,36,Finance,71339,0
41,4,18,50,Sales,85921,1
26,0,18,46,Finance,74308,0
41,11,18,49,Sales,110720,1
59,8,12,44,IT,83806,1
44,17,14,57,HR,124803,1
53,10,12,60,HR,96058,1
38,0,16,40,IT,64004,0
48,18,18,58,HR,137868,1
52,21,18,47,IT,146615,1
32,8,14,40,IT,83315,1
47,9,18,57,IT,105663,1
30,1,14,36,Sales,65712,0
52,6,16,60,HR,92041,1
46,19,18,48,Sales,134161,1
45,1,18,52,Finance,77739,0
31,2,12,40,IT,58844,0
43,5,14,59,HR,79714,0
54,31,14,53,Finance,168508,1
60,9,18,60,IT,105623,1
43,8,12,48,Finance,83130,1
49,7,18,47,Sales,92785,1
51,25,14,42,Sales,144338,1
27,5,14,39,HR,77655,0
60,10,18,47,Finance,103024,1
53,19,16,40,Finance,132296,1
41,19,18,56,Sales,143682,1
22,0,12,60,Sales,63039,0
38,8,14,53,HR,90466,1
53,7,14,45,IT,82456,1
57,14,18,50,HR,116109,1
54,33,16,39,Sales,176130,1
40,0,14,46,HR,64503,0
55,26,18,51,IT,157922,1
38,4,16,36,Sales,74137,0
44,2,18,44,IT,72458,0
28,4,18,49,HR,86000,1
50,3,18,53,IT,81901,1
30,0,14,54,Sales,67040,0
43,15,16,59,Sales,124489,1
31,8,12,51,IT,84323,1
22,0,12,53,HR,55776,0
46,25,14,53,HR,153590,1
56,34,14,47,HR,178626,1
53,5,18,47,HR,91136,1
33,0,18,50,Finance,69672,0
60,20,16,56,Finance,135713,1
45,15,18,55,IT,122445,1
24,2,16,37,Finance,74076,0
39,6,18,38,Finance,84887,1
38,1,18,41,Finance,71691,0
57,14,12,37,IT,104334,1
50,5,14,43,Finance,73849,0
39,1,16,42,HR,64527,0
43,16,12,52,HR,113195,1
36,11,18,55,IT,108276,1
21,0,12,48,IT,59165,0
32,0,16,54,IT,71635,0
44,0,14,39,Sales,56812,0
54,27,12,37,Finance,153737,1
28,3,16,44,IT,71726,0
38,15,18,45,IT,126715,1
25,0,12,51,IT,57992,0
46,25,14,42,HR,146149,1
50,18,16,43,IT,129046,1
33,10,14,42,HR,98184,1
39,16,18,54,HR,130298,1
49,24,14,36,Sales,143679,1
23,1,18,38,IT,74152,0
46,11,18,50,Sales,109553,1
60,6,12,43,IT,76506,0
32,11,18,60,Finance,114169,1
22,0,14,43,IT,56289,0
31,7,12,55,IT,84616,1
48,16,18,39,IT,128567,1
38,4,16,60,IT,88969,1
33,1,16,37,IT,61852,0
57,16,18,48,IT,129452,1
42,2,12,49,Sales,63866,0
32,6,12,40,Finance,81906,1
22,0,12,50,Sales,54695,0
57,35,14,57,Finance,188523,1
27,6,16,44,Sales,85948,1
46,18,18,48,Sales,136265,1
46,18,18,46,IT,129305,1
44,9,16,43,Sales,94143,1
32,4,14,57,Finance,78754,0
36,2,12,53,HR,69789,0
43,10,16,46,Finance,97098,1
60,38,18,47,Sales,202790,1
29,4,14,57,HR,77968,0
52,19,18,47,IT,139200,1
35,11,12,51,HR,100000,1
57,18,16,36,IT,121015,1
33,11,12,54,Finance,99944,1
25,3,14,57,HR,70779,0
31,1,16,43,HR,66086,0
30,0,12,55,HR,63155,0
33,2,12,42,IT,64179,0
35,10,12,41,IT,86676,1
27,1,14,39,Finance,65160,0
60,32,12,53,Finance,174945,1
48,16,18,37,Sales,119927,1
52,17,16,47,IT,128372,1
55,28,16,40,Finance,162852,1
35,12,12,60,HR,106577,1
56,4,14,45,HR,72827,0
41,5,18,38,HR,89594,1
26,0,18,37,Finance,71044,0
21,0,16,38,HR,65984,0
24,1,16,37,HR,70041,0
31,4,18,47,IT,86372,1
46,0,16,49,IT,64520,0
57,22,12,46,Finance,134536,1
43,10,18,49,IT,107170,1
49,23,16,60,Sales,154581,1
41,6,12,45,Finance,79101,0
47,17,12,45,Sales,116866,1
59,20,18,47,Sales,141620,1
60,19,12,46,Finance,122043,1
33,4,18,40,IT,81576,1
43,9,12,57,IT,94783,1
36,8,18,54,Finance,105148,1
50,14,18,53,Sales,125868,1
24,3,18,53,Finance,83800,1
60,14,18,37,Finance,118855,1
36,11,12,50,HR,95596,1
51,7,18,43,HR,96421,1
45,7,16,48,Sales,94090,1
32,1,12,37,IT,54685,0
46,5,18,37,HR,83329,1
57,36,12,58,HR,186728,1
53,1,12,54,Sales,60187,0
48,11,12,41,Finance,98340,1
29,3,12,53,HR,72853,0
32,6,18,58,IT,98005,1
25,4,12,37,Sales,71437,0
48,16,16,55,HR,126602,1
55,30,12,35,Sales,155509,1
25,0,12,46,HR,57182,0
54,25,16,55,HR,157705,1
54,27,18,40,Sales,166473,1
33,0,16,41,IT,62379,0
59,11,14,36,IT,96752,1
34,4,16,52,Finance,78786,0
31,6,18,59,HR,95330,1
58,19,16,49,Finance,137598,1
24,1,12,49,Sales,61718,0
53,14,18,44,Finance,113504,1
27,5,14,51,Sales,80938,1
28,5,18,52,IT,87554,1
57,31,12,52,Sales,169182,1
30,3,14,49,Sales,73549,0
35,3,18,60,Finance,80350,1
58,32,18,57,HR,185827,1
35,14,12,40,Finance,108686,1
25,1,16,43,IT,66955,0
49,13,16,45,IT,108674,1
39,2,14,49,IT,68130,0
30,4,12,57,HR,77640,0
32,10,12,37,Finance,88249,1
24,3,16,53,Sales,76747,0
51,30,16,35,Sales,166449,1
38,2,14,58,HR,67904,0
36,5,16,51,IT,87565,1
60,6,14,45,HR,80154,1
56,5,18,52,Sales,87506,1
45,21,14,45,IT,133517,1
43,0,14,41,HR,60712,0
32,2,14,35,Sales,65757,0
54,6,18,46,Sales,87379,1
56,35,16,38,HR,190853,1
57,11,14,59,Sales,99513,1
23,2,16,42,Finance,70915,0
29,8,14,49,Finance,88387,1
38,17,16,45,IT,127310,1
55,18,14,42,Finance,124123,1
54,3,16,46,Finance,81210,1
34,0,12,37,HR,54599,0
24,0,18,55,IT,72074,0
49,26,14,38,HR,152265,1
35,14,18,46,HR,121527,1
48,21,14,42,Finance,138115,1
36,15,12,57,Finance,112915,1
32,7,12,57,Sales,83014,1
25,1,18,44,Sales,73015,0
54,21,14,60,IT,139279,1
21,0,16,57,Finance,67920,0
59,17,14,35,Sales,118806,1
52,15,16,47,HR,115569,1
46,1,18,41,Finance,68559,0
37,3,18,54,IT,80825,1
47,19,12,37,IT,123166,1
44,15,16,50,HR,122365,1
55,2,14,46,Sales,66081,0
59,29,12,39,HR,157429,1
46,22,18,52,Sales,144723,1
58,1,12,42,Finance,60931,0
43,2,14,46,IT,65034,0
42,4,14,59,Sales,81576,1
24,1,18,55,HR,78570,0
29,2,12,37,Finance,63056,0
24,3,16,50,Sales,73174,0
27,3,16,44,Finance,76213,0
43,1,16,57,Finance,69905,0
22,1,14,51,HR,63068,0
44,21,12,44,HR,130797,1
60,19,16,37,Finance,127821,1
51,17,12,59,Finance,120919,1
51,24,18,36,Sales,149994,1
60,19,16,48,HR,129149,1
54,24,12,43,Sales,139929,1
44,20,14,51,IT,131160,1
46,13,18,38,Sales,111413,1
36,11,18,60,Finance,110719,1
33,11,18,56,IT,114670,1
35,10,18,49,Sales,102899,1
47,10,14,47,IT,97030,1
24,1,14,57,HR,68277,0
36,6,16,53,Sales,89372,1
50,11,14,43,Sales,101108,1
50,15,14,38,HR,114741,1
56,4,18,55,Sales,89330,1
23,2,14,42,IT,65129,0
42,1,18,49,HR,78327,0
42,21,12,48,IT,134370,1
32,6,12,37,Sales,80248,1
41,14,12,58,Sales,107873,1
24,2,12,51,Sales,62385,0
51,28,12,42,Sales,156962,1
51,5,12,48,IT,75562,0
43,12,12,47,Sales,98534,1
40,18,18,49,HR,136428,1
35,9,18,45,HR,98665,1
43,18,18,49,Finance,137993,1
48,4,18,46,HR,87275,1
36,8,14,60,Finance,93471,1
57,10,14,58,HR,101919,1
41,13,16,56,HR,110087,1
35,6,14,55,Sales,89548,1
37,15,18,43,HR,126290,1
57,20,18,56,Sales,144705,1
33,6,12,49,Sales,82688,1
39,3,12,35,HR,67206,0
50,0,16,46,IT,62933,0
38,14,14,40,Sales,106421,1
34,13,18,35,HR,110931,1
56,18,14,56,IT,128825,1
56,4,16,53,HR,82227,1
40,3,12,56,HR,75116,0
39,12,18,47,IT,114226,1
27,1,12,40,HR,64292,0
24,3,18,51,Sales,84992,1
54,30,12,47,Finance,162605,1
22,0,12,43,Finance,58781,0
25,4,16,42,HR,83201,1
30,6,14,49,Finance,85223,1
52,8,12,52,Finance,83398,1
33,3,18,36,Finance,81434,1
59,4,14,55,Sales,76962,0
25,0,14,60,Sales,68495,0
30,9,12,36,Finance,82627,1
30,3,12,45,IT,70449,0
58,20,12,35,IT,128386,1
47,12,14,52,IT,100785,1
41,20,16,55,Sales,142169,1
28,7,12,60,Sales,88531,1
21,0,14,41,Sales,61984,0
48,12,14,55,Sales,111377,1
59,14,18,51,Finance,124483,1
34,3,12,50,Sales,72091,0
41,19,16,41,Finance,128549,1
50,12,18,56,IT,112745,1
41,4,12,41,Finance,71862,0
29,5,18,36,IT,82698,1
37,5,12,39,Sales,76586,0
25,1,18,48,IT,76960,0
51,4,16,42,IT,73678,0
60,12,18,46,Finance,107921,1
58,28,18,41,IT,164521,1
39,4,18,40,HR,85977,1
56,24,12,47,IT,139961,1
53,12,12,56,Sales,106438,1
33,7,16,46,IT,89518,1
34,3,18,51,HR,82529,1
53,7,14,50,Finance,85223,1
49,27,18,35,IT,165773,1
56,8,14,41,HR,83658,1
30,4,14,37,Sales,70386,0
51,18,18,40,Sales,127765,1
26,4,14,55,Finance,74304,0
21,0,14,37,Sales,59749,0
27,3,18,56,HR,81030,1
47,14,12,37,IT,105091,1
41,9,18,42,HR,102925,1
48,10,16,48,Finance,96542,1
36,4,14,57,IT,83415,1
43,8,16,43,HR,88183,1
40,10,14,39,Finance,96792,1
58,26,12,49,Finance,145083,1
45,18,14,51,IT,122878,1
48,1,18,44,IT,70645,0
25,4,14,42,Sales,70223,0
41,20,16,52,Sales,133144,1
38,0,18,40,IT,70586,0
26,2,16,51,Sales,70213,0
49,2,12,56,IT,65343,0
39,13,16,38,Sales,105647,1
53,29,16,55,HR,167163,1
21,0,16,49,Finance,70935,0
23,1,18,44,IT,77207,0
41,4,12,57,IT,71477,0
55,14,12,47,IT,107808,1
60,37,12,56,HR,193714,1
23,1,16,35,Finance,65531,0
45,13,18,59,Sales,116353,1
58,7,18,56,Sales,94999,1
40,7,18,56,Finance,95620,1
54,18,16,43,Sales,123466,1
41,8,12,60,IT,87042,1
43,10,16,39,Finance,102521,1
26,4,18,45,HR,81235,1
33,12,16,56,Finance,111273,1
43,18,14,56,IT,123524,1
29,4,12,57,Finance,77919,0
37,4,12,59,HR,74748,0
22,1,18,55,HR,77980,0
39,8,16,55,Finance,94398,1
39,2,18,38,Finance,70864,0
27,2,16,60,Sales,81499,1
40,4,14,54,Sales,78814,0
29,7,12,50,IT,85589,1
37,13,12,58,Sales,102053,1
47,23,16,52,IT,149863,1
22,0,12,60,IT,63459,0
56,23,16,42,Finance,144166,1
39,12,18,36,Sales,104610,1
37,10,14,51,HR,93450,1
25,4,16,44,HR,82337,1
59,7,14,47,Finance,90870,1
38,9,18,49,HR,97978,1
27,6,18,43,HR,89149,1
37,6,18,42,Finance,88568,1
59,37,16,40,HR,196167,1
56,15,14,38,Finance,111496,1
60,32,14,52,IT,177957,1
24,3,12,58,Sales,69453,0
58,2,16,37,HR,69203,0
45,5,12,60,Finance,80304,1
25,3,12,38,HR,65464,0
50,3,16,55,Sales,80464,1
32,3,12,47,HR,70315,0
24,1,12,54,IT,62378,0
44,8,12,45,Finance,84205,1
49,7,18,42,Sales,91458,1
29,2,16,59,IT,80744,1
24,0,18,48,HR,69582,0
44,16,12,48,HR,113365,1
34,0,12,50,HR,59200,0
25,3,18,48,Sales,80529,1
38,13,12,35,Finance,101333,1
39,10,16,36,Sales,100565,1
32,2,14,54,IT,71803,0
38,7,18,35,Finance,90474,1
37,9,14,45,Sales,96647,1
50,16,14,40,HR,118175,1
44,7,14,49,IT,82429,1
31,5,18,46,HR,89107,1
55,0,12,39,Sales,56294,0
43,19,16,57,IT,135619,1
37,6,12,46,Finance,77277,0
21,0,16,56,Finance,67158,0
35,7,12,48,Sales,78659,0
52,8,14,48,Sales,95382,1
29,5,14,53,Finance,77766,0
35,9,16,39,Finance,98716,1
48,8,18,37,Sales,90976,1
44,19,12,59,Finance,123366,1
55,34,14,52,IT,181264,1
42,3,16,40,Sales,76963,0
47,9,12,43,IT,92172,1
39,3,16,60,HR,82850,1
32,5,18,41,IT,86495,1
40,8,18,55,Sales,105491,1
21,0,12,52,HR,63901,0
41,0,18,36,Finance,69852,0
21,0,12,54,IT,64564,0
30,4,12,44,IT,75163,0
52,8,18,46,Sales,93727,1
59,36,16,36,Finance,192597,1
42,5,16,47,Sales,82700,1
38,7,12,42,Finance,80194,1
52,9,14,60,Sales,99483,1
47,10,12,57,Finance,98294,1
48,12,16,41,HR,110493,1
38,3,12,37,Sales,64573,0
59,36,16,57,HR,197844,1
49,9,18,42,Sales,95513,1
38,6,12,55,Sales,82428,1
28,4,12,35,Sales,65514,0
51,8,18,49,IT,103379,1
54,8,18,35,Sales,98474,1
27,1,14,46,Finance,69018,0
56,1,18,45,IT,68000,0
38,3,14,50,Finance,76962,0
58,7,18,38,Finance,89431,1
29,0,16,36,Finance,58871,0
29,4,12,57,Finance,78985,0
28,7,18,37,Finance,89487,1
55,17,16,38,HR,124416,1
38,12,18,59,IT,118605,1
25,1,12,52,Finance,60095,0
34,11,18,46,HR,106877,1
48,24,18,58,HR,158609,1
50,22,12,35,Finance,128209,1
24,3,18,37,Sales,74699,0
59,32,12,38,Finance,168517,1
40,19,14,40,HR,130161,1
45,17,18,51,Finance,128090,1
48,2,16,42,HR,75128,0
32,11,18,52,Finance,113070,1
22,0,12,50,HR,54755,0
34,8,12,55,Finance,93411,1
42,12,16,40,Sales,108212,1
51,30,16,58,Sales,171499,1
43,9,12,53,HR,86812,1
40,14,14,59,Sales,113803,1
58,33,14,55,Sales,177993,1
24,2,12,42,IT,58846,0
35,2,14,38,Finance,68962,0
44,13,16,43,Finance,112377,1
45,6,14,42,Sales,84106,1
21,0,16,55,Sales,72103,0
27,4,18,53,HR,87995,1
51,10,16,35,Finance,95867,1
32,5,18,55,IT,87689,1
25,3,16,55,IT,74587,0
58,5,16,38,Sales,77368,0
32,10,14,44,HR,91432,1
59,28,16,60,HR,169885,1
38,9,12,42,Finance,91111,1
22,1,18,37,Sales,72740,0
30,0,18,46,Sales,66686,0
35,14,16,60,HR,114309,1
50,20,12,43,IT,129980,1
37,1,16,37,IT,70735,0
24,3,16,38,Finance,77999,0
27,6,14,40,Sales,78748,0
51,5,16,43,Sales,79000,0
59,36,16,60,IT,191545,1
54,3,14,36,Sales,68123,0
26,5,14,36,Sales,74614,0
58,1,12,52,HR,63030,0
54,11,14,55,Finance,103729,1
35,2,18,56,Finance,82791,1
34,5,18,37,Finance,85161,1
26,5,12,37,HR,69441,0
57,7,16,52,Finance,88736,1
52,20,12,40,Finance,128576,1
23,0,14,35,IT,55175,0
23,1,16,59,IT,69990,0
42,13,12,49,Finance,102344,1
42,2,12,45,HR,66467,0
30,6,18,44,HR,85355,1
23,2,12,38,HR,64314,0
32,5,16,48,Sales,88025,1
49,14,12,36,Sales,107567,1
37,16,12,47,HR,118625,1
27,3,14,50,IT,71607,0
33,5,12,46,Sales,74643,0
22,1,16,56,HR,76943,0
24,2,18,39,Sales,74863,0
30,5,18,53,Sales,88948,1
59,26,18,37,Sales,158338,1
44,13,18,55,Sales,120516,1
37,14,14,54,HR,115036,1
26,3,16,55,Sales,74939,0
39,11,14,36,Finance,101585,1
25,2,18,51,HR,80390,1
52,21,14,55,HR,136941,1
30,9,12,45,HR,88362,1
29,5,16,35,Sales,76461,0
47,24,12,53,HR,146835,1
33,8,14,42,IT,93002,1
39,1,12,45,Finance,59298,0
41,3,14,42,IT,66160,0
44,8,14,59,Finance,90915,1
58,14,16,51,Finance,117575,1
24,1,16,54,Sales,71517,0
44,12,16,40,Finance,105102,1
55,19,18,41,Finance,135631,1
23,1,16,55,IT,67250,0
24,3,12,47,Finance,65199,0
57,18,16,41,HR,129729,1
60,15,16,45,HR,115167,1
55,10,16,44,Finance,101391,1
51,9,14,42,HR,96577,1
45,7,14,44,Sales,90679,1
60,32,16,56,HR,177268,1
33,9,14,45,Sales,92033,1
24,1,14,54,Finance,64202,0
34,1,18,51,Sales,79246,0
33,2,12,45,Sales,66100,0
47,10,14,50,Finance,97814,1
26,1,12,39,Finance,59244,0
37,2,14,44,Sales,63227,0
56,26,16,60,IT,163898,1
60,27,14,60,Finance,164592,1
55,5,14,54,Finance,85740,1
37,14,12,39,IT,99800,1
22,1,16,54,HR,71210,0
33,6,18,43,IT,92294,1
22,1,12,37,HR,56840,0
48,14,16,37,IT,108588,1
46,9,16,44,Sales,93153,1
42,21,12,41,Finance,126601,1
23,0,14,36,IT,61884,0
55,28,16,59,Finance,167259,1
32,0,18,42,HR,69840,0
44,11,14,46,Sales,103117,1
25,1,12,56,Finance,60815,0
40,11,12,43,IT,98615,1
59,24,12,45,IT,145087,1
59,4,12,53,Sales,70327,0
33,3,18,54,HR,83785,1
32,11,18,57,Sales,107613,1
33,8,16,51,Sales,97579,1
30,8,18,47,Finance,97326,1
53,30,12,35,HR,163111,1
60,2,18,35,Sales,71849,0
36,4,14,42,Finance,75676,0
55,2,14,47,Finance,71857,0
23,1,16,40,HR,67687,0
25,1,12,37,HR,63218,0
46,16,18,50,Finance,129018,1
31,9,16,44,HR,95970,1
27,1,16,41,Finance,71455,0
30,7,18,56,HR,92689,1
54,10,16,55,HR,105391,1
23,2,12,37,HR,57235,0
28,6,18,48,IT,88856,1
51,22,14,50,HR,137271,1
31,1,14,38,IT,66692,0
27,0,18,47,Finance,72213,0
22,0,16,35,Sales,66310,0
26,1,16,59,Sales,77968,0
52,27,14,39,Sales,155296,1
40,18,14,52,Finance,128955,1
54,1,12,46,HR,61806,0
36,14,16,45,IT,117700,1
45,23,12,43,Finance,141795,1
32,4,14,41,Sales,79213,0
27,2,14,48,Sales,72011,0
59,4,14,58,Sales,83185,1
37,10,14,37,Sales,97897,1
31,10,12,50,IT,95020,1
26,5,14,41,Sales,74269,0
43,13,18,35,IT,108695,1
47,0,16,40,Sales,60306,0
26,1,14,60,Finance,69832,0
58,16,16,40,IT,124879,1
22,1,14,44,IT,65497,0
42,9,12,46,Finance,88283,1
40,7,16,56,Sales,97540,1
45,7,12,53,Sales,81135,1
35,13,14,40,HR,104828,1
49,6,18,48,HR,89759,1
28,5,18,37,IT,88476,1
57,3,18,44,HR,81027,1
53,0,18,43,Finance,73040,0
42,14,18,57,Finance,124041,1
25,0,12,54,Finance,55504,0
59,32,18,53,IT,181297,1
38,2,14,56,Finance,72867,0
58,4,12,49,IT,70226,0
57,4,12,43,IT,73059,0
50,3,18,53,Finance,77586,0
51,16,16,42,Finance,117164,1
30,4,14,56,IT,80613,1
35,3,12,38,Finance,62809,0
38,13,14,39,HR,108669,1
43,7,16,53,IT,88882,1
53,0,12,48,Sales,61304,0
36,12,14,52,IT,105482,1
58,35,18,59,Finance,198178,1
55,28,12,53,Finance,162740,1
54,4,12,40,IT,66924,0
48,20,12,39,IT,123398,1
22,1,12,60,Sales,69989,0
50,27,18,45,Sales,168543,1
33,3,16,58,IT,84309,1
36,7,16,39,Finance,83471,1
25,2,14,42,IT,63923,0
48,11,18,39,HR,108951,1
59,0,18,45,HR,66743,0
40,6,14,60,Finance,84952,1
44,16,18,47,IT,121430,1
47,1,18,40,IT,72371,0
50,10,12,39,HR,89257,1
47,6,12,52,IT,83164,1
46,16,12,60,Finance,114827,1
27,2,18,44,Finance,79149,0
58,2,18,50,Sales,80184,1
25,4,16,56,Finance,85672,1
43,21,12,48,IT,129073,1
48,5,14,57,IT,81309,1
54,28,18,49,HR,163829,1
35,1,12,37,HR,59487,0
52,17,16,37,Finance,119158,1
46,21,12,46,Sales,129500,1
51,9,16,57,IT,99324,1
39,4,16,49,Sales,79233,0
29,6,18,45,IT,90565,1
49,22,16,44,Finance,147195,1
59,20,16,54,Finance,137893,1
24,3,14,49,HR,77006,0
23,1,16,52,Sales,71362,0
49,21,14,59,HR,136064,1
31,4,14,48,Finance,72087,0
53,19,12,59,Sales,130500,1
58,22,12,40,IT,134407,1
31,3,18,48,HR,80142,1
47,20,18,50,Finance,141959,1
53,20,18,36,IT,137823,1
41,0,16,53,Finance,69098,0
59,14,12,39,IT,101317,1
51,16,16,45,HR,122580,1
58,13,12,45,IT,99899,1
22,0,16,55,Sales,65534,0
47,18,18,59,IT,138022,1
56,33,12,60,Finance,180029,1
31,5,12,53,IT,79775,0
38,12,14,52,HR,104573,1
21,0,12,60,Finance,57725,0
55,5,12,42,Finance,72603,0
55,4,16,57,Finance,86131,1
51,6,18,46,Finance,95169,1
48,0,14,43,Sales,58240,0
59,12,16,37,Finance,106639,1
21,0,12,40,Finance,54041,0
45,18,16,55,Finance,133600,1
58,0,18,55,HR,69059,0
40,12,14,60,HR,103400,1
23,2,16,58,Finance,75610,0
22,0,12,35,Sales,52831,0
38,6,16,51,IT,88271,1
30,3,12,37,Sales,61849,0
25,2,14,52,Finance,74405,0
29,8,14,52,Finance,90826,1
22,0,16,36,Sales,64207,0
54,16,14,38,Finance,116043,1
58,13,18,35,IT,108954,1
51,4,16,44,HR,81177,1
30,9,12,59,IT,96740,1
32,7,16,39,IT,91552,1
56,22,12,39,IT,136005,1
41,5,14,43,Sales,79561,0
26,2,12,48,Sales,67671,0
23,1,12,55,IT,64461,0
30,5,12,47,Sales,80277,1
25,4,12,47,Finance,68728,0
46,7,18,58,HR,100880,1
41,12,12,35,Sales,95738,1
46,17,16,51,Sales,128396,1
58,22,18,54,IT,146698,1
46,3,12,42,HR,64095,0
28,0,12,37,Finance,50695,0
25,4,12,51,Finance,69239,0
35,4,18,46,HR,80099,1
36,2,12,59,Finance,69114,0
21,0,12,59,HR,66044,0
36,3,12,59,IT,70216,0
57,4,14,59,Finance,84289,1
23,1,16,52,Finance,68969,0
51,14,12,48,HR,111752,1
33,3,16,45,Finance,77381,0
36,0,14,50,Sales,66987,0
41,5,14,38,IT,76030,0
22,0,12,52,Finance,62063,0
47,9,16,41,Finance,93717,1
58,31,18,45,Finance,177353,1
46,22,12,50,HR,135365,1
58,16,18,50,IT,125118,1
45,13,14,37,IT,106349,1
31,3,14,59,Finance,80345,1
28,3,16,57,Finance,84517,1
28,0,18,58,HR,78102,0
53,14,18,43,IT,122678,1
27,3,12,42,Sales,63841,0
58,21,16,41,Finance,135258,1
41,17,16,59,Sales,130555,1
28,3,18,51,Sales,86384,1
41,5,14,45,IT,81063,1
40,3,16,38,Sales,72237,0
28,6,14,38,Finance,81678,1
51,25,12,39,Finance,144203,1
49,22,16,42,HR,137389,1
29,2,16,44,IT,73658,0
35,5,12,51,IT,80291,1
50,12,16,40,Sales,102321,1
46,11,18,43,Finance,108822,1
30,3,18,44,Finance,79169,0
49,2,12,42,HR,66255,0
36,11,14,49,Sales,98309,1
56,2,14,52,Finance,72622,0
40,13,16,57,IT,111985,1
57,17,14,39,HR,117646,1
42,18,14,52,IT,126685,1
27,4,12,35,HR,70936,0
43,9,14,36,IT,85918,1
60,14,14,44,Sales,110090,1
49,18,14,40,Finance,127074,1
36,8,18,58,IT,98103,1
58,3,18,53,Sales,85153,1
48,14,12,55,IT,106919,1
58,7,16,45,Sales,93699,1
51,16,12,52,HR,116971,1
34,4,16,50,Sales,77417,0
53,0,16,42,IT,65758,0
29,6,14,38,Finance,82548,1
47,20,14,45,HR,129360,1
44,17,12,44,HR,114085,1
33,11,12,50,Sales,101978,1
46,15,12,46,IT,106225,1
49,0,18,56,Sales,74021,0
48,26,18,37,HR,153328,1
48,14,18,45,Finance,115268,1
28,6,18,58,Sales,95991,1
43,16,18,50,IT,126542,1
49,2,14,58,Sales,73975,0
25,2,16,37,Sales,72436,0
27,6,18,59,Sales,94593,1
56,5,12,44,Finance,79125,0
47,5,16,55,IT,88426,1
22,0,18,50,IT,68596,0
45,6,18,60,HR,99501,1
29,0,14,59,HR,67921,0
47,22,14,41,Sales,140960,1
21,0,14,49,HR,66745,0
43,17,18,49,IT,131315,1
